"","...1","ID","stim_ID","GW","GAL","NGW","NGL","jitter1","jitter2","RT","outcomefeed","condition","session","response","GoResponse","Cue","req_action","correct","trial_number","block","TrialCount","feedback","OutValence","salient","followup_beha","correct_feedback","followup_response","next_action","next_action_binary"
"4198",16873,"SSTO0540",10,10,9,12,11,2829,727,613,1,"c.ai",3,"press",1,"GW","Go",1,233,3,18,"win","Win","win","press",1,"press","press",1
"4199",16874,"SSTO0540",10,10,9,12,11,1988,674,674,1,"c.ai",3,"press",1,"GW","Go",1,234,3,19,"win","Win","win","press",1,"press","press",1
"4200",16877,"SSTO0540",10,10,9,12,11,1582,738,569,1,"c.ai",3,"press",1,"GW","Go",1,237,3,20,"win","Win","win","no_press",1,"no_press",NA,NA
"4201",16882,"SSTO0540",14,14,13,16,15,2767,504,0,0,"c.ai",3,"no_press",0,"GW","Go",0,242,4,1,"neutral","Win",NA,"press",1,"press","press",1
"4202",16884,"SSTO0540",14,14,13,16,15,1268,657,1106,1,"c.ai",3,"press",1,"GW","Go",1,244,4,2,"win","Win","win","press",1,"press","press",1
"4203",16888,"SSTO0540",14,14,13,16,15,1834,939,766,1,"c.ai",3,"press",1,"GW","Go",1,248,4,3,"win","Win","win","press",1,"press","press",1
"4204",16890,"SSTO0540",14,14,13,16,15,1792,899,639,1,"c.ai",3,"press",1,"GW","Go",1,250,4,4,"win","Win","win","press",1,"press","press",1
"4205",16893,"SSTO0540",14,14,13,16,15,2255,820,512,1,"c.ai",3,"press",1,"GW","Go",1,253,4,5,"win","Win","win","no_press",1,"no_press","no_press",0
"4206",16904,"SSTO0540",14,14,13,16,15,1759,899,0,0,"c.ai",3,"no_press",0,"GW","Go",0,264,4,6,"neutral","Win",NA,"press",1,"press","press",1
"4207",16906,"SSTO0540",14,14,13,16,15,1900,848,406,1,"c.ai",3,"press",1,"GW","Go",1,266,4,7,"win","Win","win","press",1,"press","press",1
"4208",16907,"SSTO0540",14,14,13,16,15,2907,724,698,1,"c.ai",3,"press",1,"GW","Go",1,267,4,8,"win","Win","win","press",1,"press","press",1
"4209",16915,"SSTO0540",14,14,13,16,15,2048,947,610,0,"c.ai",3,"press",1,"GW","Go",1,275,4,9,"neutral","Win",NA,"press",0,NA,"press",1
"4210",16916,"SSTO0540",14,14,13,16,15,2266,977,497,1,"c.ai",3,"press",1,"GW","Go",1,276,4,10,"win","Win","win","press",1,"press","press",1
"4211",16921,"SSTO0540",14,14,13,16,15,3219,690,1010,1,"c.ai",3,"press",1,"GW","Go",1,281,4,11,"win","Win","win","press",1,"press","press",1
"4212",16924,"SSTO0540",14,14,13,16,15,2059,736,627,1,"c.ai",3,"press",1,"GW","Go",1,284,4,12,"win","Win","win","press",1,"press","press",1
"4213",16925,"SSTO0540",14,14,13,16,15,3367,514,567,0,"c.ai",3,"press",1,"GW","Go",1,285,4,13,"neutral","Win",NA,"press",0,NA,"press",1
"4214",16926,"SSTO0540",14,14,13,16,15,2121,791,437,1,"c.ai",3,"press",1,"GW","Go",1,286,4,14,"win","Win","win","press",1,"press","press",1
"4215",16934,"SSTO0540",14,14,13,16,15,1874,909,593,1,"c.ai",3,"press",1,"GW","Go",1,294,4,15,"win","Win","win","press",1,"press","press",1
"4216",16935,"SSTO0540",14,14,13,16,15,2168,999,461,1,"c.ai",3,"press",1,"GW","Go",1,295,4,16,"win","Win","win","press",1,"press","press",1
"4217",16938,"SSTO0540",14,14,13,16,15,5000,502,578,1,"c.ai",3,"press",1,"GW","Go",1,298,4,17,"win","Win","win","press",1,"press","press",1
"4218",16941,"SSTO0540",14,14,13,16,15,1659,851,506,0,"c.ai",3,"press",1,"GW","Go",1,301,4,18,"neutral","Win",NA,"press",0,NA,"press",1
"4219",16949,"SSTO0540",14,14,13,16,15,2365,714,415,0,"c.ai",3,"press",1,"GW","Go",1,309,4,19,"neutral","Win",NA,"press",0,NA,"press",1
"4220",16953,"SSTO0540",14,14,13,16,15,1841,793,622,1,"c.ai",3,"press",1,"GW","Go",1,313,4,20,"win","Win","win",NA,1,NA,NA,NA
"4221",16961,"TRWL0072",4,4,3,2,1,2075,817,449,1,"c.ai",3,"press",1,"GW","Go",1,1,1,1,"win","Win","win","press",1,"press","press",1
"4222",16962,"TRWL0072",4,4,3,2,1,2209,915,734,1,"c.ai",3,"press",1,"GW","Go",1,2,1,2,"win","Win","win","press",1,"press","press",1
"4223",16966,"TRWL0072",4,4,3,2,1,2415,902,905,1,"c.ai",3,"press",1,"GW","Go",1,6,1,3,"win","Win","win","press",1,"press","press",1
"4224",16970,"TRWL0072",4,4,3,2,1,1904,886,770,1,"c.ai",3,"press",1,"GW","Go",1,10,1,4,"win","Win","win","press",1,"press","press",1
"4225",16978,"TRWL0072",4,4,3,2,1,1800,976,620,1,"c.ai",3,"press",1,"GW","Go",1,18,1,5,"win","Win","win","press",1,"press","press",1
"4226",16981,"TRWL0072",4,4,3,2,1,2394,899,494,0,"c.ai",3,"press",1,"GW","Go",1,21,1,6,"neutral","Win",NA,"press",0,NA,"press",1
"4227",16983,"TRWL0072",4,4,3,2,1,2336,994,543,1,"c.ai",3,"press",1,"GW","Go",1,23,1,7,"win","Win","win","press",1,"press","press",1
"4228",16996,"TRWL0072",4,4,3,2,1,1923,753,535,1,"c.ai",3,"press",1,"GW","Go",1,36,1,8,"win","Win","win","press",1,"press","press",1
"4229",16997,"TRWL0072",4,4,3,2,1,2186,942,640,1,"c.ai",3,"press",1,"GW","Go",1,37,1,9,"win","Win","win","press",1,"press","press",1
"4230",17001,"TRWL0072",4,4,3,2,1,1439,679,525,1,"c.ai",3,"press",1,"GW","Go",1,41,1,10,"win","Win","win","no_press",1,"no_press","no_press",0
"4231",17005,"TRWL0072",4,4,3,2,1,1305,878,0,0,"c.ai",3,"no_press",0,"GW","Go",0,45,1,11,"neutral","Win",NA,"press",1,"press","press",1
"4232",17011,"TRWL0072",4,4,3,2,1,2475,794,516,1,"c.ai",3,"press",1,"GW","Go",1,51,1,12,"win","Win","win","press",1,"press","press",1
"4233",17013,"TRWL0072",4,4,3,2,1,1989,891,660,1,"c.ai",3,"press",1,"GW","Go",1,53,1,13,"win","Win","win","press",1,"press","press",1
"4234",17014,"TRWL0072",4,4,3,2,1,2103,594,590,0,"c.ai",3,"press",1,"GW","Go",1,54,1,14,"neutral","Win",NA,"press",0,NA,"press",1
"4235",17016,"TRWL0072",4,4,3,2,1,1222,708,619,1,"c.ai",3,"press",1,"GW","Go",1,56,1,15,"win","Win","win","press",1,"press","press",1
"4236",17026,"TRWL0072",4,4,3,2,1,2353,688,497,0,"c.ai",3,"press",1,"GW","Go",1,66,1,16,"neutral","Win",NA,"press",0,NA,"press",1
"4237",17028,"TRWL0072",4,4,3,2,1,1776,922,546,0,"c.ai",3,"press",1,"GW","Go",1,68,1,17,"neutral","Win",NA,"press",0,NA,"press",1
"4238",17029,"TRWL0072",4,4,3,2,1,2103,793,474,1,"c.ai",3,"press",1,"GW","Go",1,69,1,18,"win","Win","win","press",1,"press","press",1
"4239",17030,"TRWL0072",4,4,3,2,1,1477,735,463,1,"c.ai",3,"press",1,"GW","Go",1,70,1,19,"win","Win","win","press",1,"press","press",1
"4240",17036,"TRWL0072",4,4,3,2,1,2084,757,584,1,"c.ai",3,"press",1,"GW","Go",1,76,1,20,"win","Win","win","press",1,"press",NA,NA
"4241",17041,"TRWL0072",6,6,5,8,7,2659,759,731,1,"c.ai",3,"press",1,"GW","Go",1,81,2,1,"win","Win","win","press",1,"press","press",1
"4242",17043,"TRWL0072",6,6,5,8,7,1498,575,401,1,"c.ai",3,"press",1,"GW","Go",1,83,2,2,"win","Win","win","press",1,"press","press",1
"4243",17045,"TRWL0072",6,6,5,8,7,2224,530,719,1,"c.ai",3,"press",1,"GW","Go",1,85,2,3,"win","Win","win","press",1,"press","press",1
"4244",17047,"TRWL0072",6,6,5,8,7,1000,750,616,1,"c.ai",3,"press",1,"GW","Go",1,87,2,4,"win","Win","win","press",1,"press","press",1
"4245",17059,"TRWL0072",6,6,5,8,7,1929,578,475,1,"c.ai",3,"press",1,"GW","Go",1,99,2,5,"win","Win","win","press",1,"press","press",1
"4246",17061,"TRWL0072",6,6,5,8,7,1564,562,534,1,"c.ai",3,"press",1,"GW","Go",1,101,2,6,"win","Win","win","press",1,"press","press",1
"4247",17063,"TRWL0072",6,6,5,8,7,2757,958,466,1,"c.ai",3,"press",1,"GW","Go",1,103,2,7,"win","Win","win","press",1,"press","press",1
"4248",17067,"TRWL0072",6,6,5,8,7,1522,584,519,1,"c.ai",3,"press",1,"GW","Go",1,107,2,8,"win","Win","win","press",1,"press","press",1
"4249",17083,"TRWL0072",6,6,5,8,7,2411,502,605,1,"c.ai",3,"press",1,"GW","Go",1,123,2,9,"win","Win","win","press",1,"press","press",1
"4250",17085,"TRWL0072",6,6,5,8,7,1752,527,469,1,"c.ai",3,"press",1,"GW","Go",1,125,2,10,"win","Win","win","press",1,"press","press",1
"4251",17088,"TRWL0072",6,6,5,8,7,2518,524,570,0,"c.ai",3,"press",1,"GW","Go",1,128,2,11,"neutral","Win",NA,"press",0,NA,"press",1
"4252",17089,"TRWL0072",6,6,5,8,7,3438,915,499,1,"c.ai",3,"press",1,"GW","Go",1,129,2,12,"win","Win","win","press",1,"press","press",1
"4253",17092,"TRWL0072",6,6,5,8,7,1801,837,542,0,"c.ai",3,"press",1,"GW","Go",1,132,2,13,"neutral","Win",NA,"press",0,NA,"press",1
"4254",17093,"TRWL0072",6,6,5,8,7,1468,567,493,1,"c.ai",3,"press",1,"GW","Go",1,133,2,14,"win","Win","win","press",1,"press","press",1
"4255",17101,"TRWL0072",6,6,5,8,7,1965,902,561,1,"c.ai",3,"press",1,"GW","Go",1,141,2,15,"win","Win","win","press",1,"press","press",1
"4256",17104,"TRWL0072",6,6,5,8,7,2174,648,565,0,"c.ai",3,"press",1,"GW","Go",1,144,2,16,"neutral","Win",NA,"press",0,NA,"press",1
"4257",17111,"TRWL0072",6,6,5,8,7,1929,666,510,1,"c.ai",3,"press",1,"GW","Go",1,151,2,17,"win","Win","win","press",1,"press","press",1
"4258",17112,"TRWL0072",6,6,5,8,7,2247,988,468,1,"c.ai",3,"press",1,"GW","Go",1,152,2,18,"win","Win","win","press",1,"press","press",1
"4259",17113,"TRWL0072",6,6,5,8,7,1783,617,425,0,"c.ai",3,"press",1,"GW","Go",1,153,2,19,"neutral","Win",NA,"press",0,NA,"press",1
"4260",17120,"TRWL0072",6,6,5,8,7,2071,738,506,1,"c.ai",3,"press",1,"GW","Go",1,160,2,20,"win","Win","win","press",1,"press",NA,NA
"4261",17128,"TRWL0072",10,10,9,12,11,1513,667,593,0,"c.ai",3,"press",1,"GW","Go",1,168,3,1,"neutral","Win",NA,"press",0,NA,"press",1
"4262",17129,"TRWL0072",10,10,9,12,11,2328,585,389,1,"c.ai",3,"press",1,"GW","Go",1,169,3,2,"win","Win","win","press",1,"press","press",1
"4263",17133,"TRWL0072",10,10,9,12,11,2498,556,391,1,"c.ai",3,"press",1,"GW","Go",1,173,3,3,"win","Win","win","press",1,"press","press",1
"4264",17136,"TRWL0072",10,10,9,12,11,2135,849,493,0,"c.ai",3,"press",1,"GW","Go",1,176,3,4,"neutral","Win",NA,"press",0,NA,"press",1
"4265",17142,"TRWL0072",10,10,9,12,11,2439,782,301,1,"c.ai",3,"press",1,"GW","Go",1,182,3,5,"win","Win","win","press",1,"press","press",1
"4266",17143,"TRWL0072",10,10,9,12,11,1756,540,420,1,"c.ai",3,"press",1,"GW","Go",1,183,3,6,"win","Win","win","press",1,"press","press",1
"4267",17144,"TRWL0072",10,10,9,12,11,2164,696,512,1,"c.ai",3,"press",1,"GW","Go",1,184,3,7,"win","Win","win","press",1,"press","press",1
"4268",17148,"TRWL0072",10,10,9,12,11,2100,715,551,1,"c.ai",3,"press",1,"GW","Go",1,188,3,8,"win","Win","win","press",1,"press","press",1
"4269",17149,"TRWL0072",10,10,9,12,11,1773,900,624,0,"c.ai",3,"press",1,"GW","Go",1,189,3,9,"neutral","Win",NA,"press",0,NA,"press",1
"4270",17153,"TRWL0072",10,10,9,12,11,2606,508,327,0,"c.ai",3,"press",1,"GW","Go",1,193,3,10,"neutral","Win",NA,"press",0,NA,"press",1
"4271",17157,"TRWL0072",10,10,9,12,11,2307,557,510,1,"c.ai",3,"press",1,"GW","Go",1,197,3,11,"win","Win","win","press",1,"press","press",1
"4272",17159,"TRWL0072",10,10,9,12,11,1748,809,533,1,"c.ai",3,"press",1,"GW","Go",1,199,3,12,"win","Win","win","press",1,"press","press",1
"4273",17165,"TRWL0072",10,10,9,12,11,2434,766,413,1,"c.ai",3,"press",1,"GW","Go",1,205,3,13,"win","Win","win","press",1,"press","press",1
"4274",17167,"TRWL0072",10,10,9,12,11,1774,723,934,1,"c.ai",3,"press",1,"GW","Go",1,207,3,14,"win","Win","win","press",1,"press","press",1
"4275",17170,"TRWL0072",10,10,9,12,11,2446,883,406,1,"c.ai",3,"press",1,"GW","Go",1,210,3,15,"win","Win","win","press",1,"press","press",1
"4276",17174,"TRWL0072",10,10,9,12,11,2737,774,562,1,"c.ai",3,"press",1,"GW","Go",1,214,3,16,"win","Win","win","press",1,"press","press",1
"4277",17179,"TRWL0072",10,10,9,12,11,2199,629,534,1,"c.ai",3,"press",1,"GW","Go",1,219,3,17,"win","Win","win","press",1,"press","press",1
"4278",17185,"TRWL0072",10,10,9,12,11,1834,962,537,1,"c.ai",3,"press",1,"GW","Go",1,225,3,18,"win","Win","win","press",1,"press","press",1
"4279",17189,"TRWL0072",10,10,9,12,11,2547,844,438,1,"c.ai",3,"press",1,"GW","Go",1,229,3,19,"win","Win","win","press",1,"press","press",1
"4280",17194,"TRWL0072",10,10,9,12,11,2493,805,361,1,"c.ai",3,"press",1,"GW","Go",1,234,3,20,"win","Win","win","press",1,"press",NA,NA
"4281",17201,"TRWL0072",16,16,15,14,13,1643,546,589,1,"c.ai",3,"press",1,"GW","Go",1,241,4,1,"win","Win","win","press",1,"press","press",1
"4282",17207,"TRWL0072",16,16,15,14,13,1773,750,991,0,"c.ai",3,"press",1,"GW","Go",1,247,4,2,"neutral","Win",NA,"press",0,NA,"press",1
"4283",17210,"TRWL0072",16,16,15,14,13,2211,996,553,1,"c.ai",3,"press",1,"GW","Go",1,250,4,3,"win","Win","win","press",1,"press","press",1
"4284",17213,"TRWL0072",16,16,15,14,13,2973,757,777,1,"c.ai",3,"press",1,"GW","Go",1,253,4,4,"win","Win","win","press",1,"press","press",1
"4285",17218,"TRWL0072",16,16,15,14,13,1867,738,558,1,"c.ai",3,"press",1,"GW","Go",1,258,4,5,"win","Win","win","press",1,"press","press",1
"4286",17221,"TRWL0072",16,16,15,14,13,1155,901,523,0,"c.ai",3,"press",1,"GW","Go",1,261,4,6,"neutral","Win",NA,"no_press",0,NA,"no_press",0
"4287",17228,"TRWL0072",16,16,15,14,13,2267,638,0,1,"c.ai",3,"no_press",0,"GW","Go",0,268,4,7,"win","Win","win","press",0,NA,"press",1
"4288",17236,"TRWL0072",16,16,15,14,13,1771,554,530,1,"c.ai",3,"press",1,"GW","Go",1,276,4,8,"win","Win","win","press",1,"press","press",1
"4289",17238,"TRWL0072",16,16,15,14,13,1633,793,498,1,"c.ai",3,"press",1,"GW","Go",1,278,4,9,"win","Win","win","press",1,"press","press",1
"4290",17241,"TRWL0072",16,16,15,14,13,1857,660,590,1,"c.ai",3,"press",1,"GW","Go",1,281,4,10,"win","Win","win","press",1,"press","press",1
"4291",17245,"TRWL0072",16,16,15,14,13,2198,803,521,1,"c.ai",3,"press",1,"GW","Go",1,285,4,11,"win","Win","win","press",1,"press","press",1
"4292",17251,"TRWL0072",16,16,15,14,13,2031,924,760,1,"c.ai",3,"press",1,"GW","Go",1,291,4,12,"win","Win","win","press",1,"press","press",1
"4293",17258,"TRWL0072",16,16,15,14,13,1652,870,546,1,"c.ai",3,"press",1,"GW","Go",1,298,4,13,"win","Win","win","press",1,"press","press",1
"4294",17259,"TRWL0072",16,16,15,14,13,2969,660,883,1,"c.ai",3,"press",1,"GW","Go",1,299,4,14,"win","Win","win","press",1,"press","press",1
"4295",17263,"TRWL0072",16,16,15,14,13,2687,635,421,1,"c.ai",3,"press",1,"GW","Go",1,303,4,15,"win","Win","win","press",1,"press","press",1
"4296",17267,"TRWL0072",16,16,15,14,13,1780,905,543,1,"c.ai",3,"press",1,"GW","Go",1,307,4,16,"win","Win","win","press",1,"press","press",1
"4297",17269,"TRWL0072",16,16,15,14,13,1368,574,1016,1,"c.ai",3,"press",1,"GW","Go",1,309,4,17,"win","Win","win","press",1,"press","press",1
"4298",17270,"TRWL0072",16,16,15,14,13,1596,819,415,1,"c.ai",3,"press",1,"GW","Go",1,310,4,18,"win","Win","win","press",1,"press","press",1
"4299",17276,"TRWL0072",16,16,15,14,13,1821,827,664,0,"c.ai",3,"press",1,"GW","Go",1,316,4,19,"neutral","Win",NA,"press",0,NA,"press",1
"4300",17279,"TRWL0072",16,16,15,14,13,2134,870,782,1,"c.ai",3,"press",1,"GW","Go",1,319,4,20,"win","Win","win",NA,1,NA,NA,NA
"4301",17284,"ZHHS0560",2,2,1,4,3,2010,842,365,1,"c.ai",1,"press",1,"GW","Go",1,4,1,1,"win","Win","win","press",1,"press","press",1
"4302",17287,"ZHHS0560",2,2,1,4,3,1189,611,667,1,"c.ai",1,"press",1,"GW","Go",1,7,1,2,"win","Win","win","press",1,"press","press",1
"4303",17289,"ZHHS0560",2,2,1,4,3,2306,582,528,1,"c.ai",1,"press",1,"GW","Go",1,9,1,3,"win","Win","win","press",1,"press","press",1
"4304",17292,"ZHHS0560",2,2,1,4,3,2185,511,830,1,"c.ai",1,"press",1,"GW","Go",1,12,1,4,"win","Win","win","press",1,"press","press",1
"4305",17300,"ZHHS0560",2,2,1,4,3,1795,775,682,1,"c.ai",1,"press",1,"GW","Go",1,20,1,5,"win","Win","win","press",1,"press","press",1
"4306",17302,"ZHHS0560",2,2,1,4,3,1344,658,604,1,"c.ai",1,"press",1,"GW","Go",1,22,1,6,"win","Win","win","press",1,"press","press",1
"4307",17306,"ZHHS0560",2,2,1,4,3,1206,707,616,1,"c.ai",1,"press",1,"GW","Go",1,26,1,7,"win","Win","win","press",1,"press","press",1
"4308",17312,"ZHHS0560",2,2,1,4,3,1795,936,483,1,"c.ai",1,"press",1,"GW","Go",1,32,1,8,"win","Win","win","press",1,"press","press",1
"4309",17313,"ZHHS0560",2,2,1,4,3,1166,883,528,1,"c.ai",1,"press",1,"GW","Go",1,33,1,9,"win","Win","win","press",1,"press","press",1
"4310",17334,"ZHHS0560",2,2,1,4,3,2277,553,714,0,"c.ai",1,"press",1,"GW","Go",1,54,1,10,"neutral","Win",NA,"no_press",0,NA,"no_press",0
"4311",17335,"ZHHS0560",2,2,1,4,3,1990,966,0,0,"c.ai",1,"no_press",0,"GW","Go",0,55,1,11,"neutral","Win",NA,"press",1,"press","press",1
"4312",17338,"ZHHS0560",2,2,1,4,3,1937,578,668,1,"c.ai",1,"press",1,"GW","Go",1,58,1,12,"win","Win","win","press",1,"press","press",1
"4313",17339,"ZHHS0560",2,2,1,4,3,2372,950,1275,1,"c.ai",1,"press",1,"GW","Go",1,59,1,13,"win","Win","win","no_press",1,"no_press","no_press",0
"4314",17340,"ZHHS0560",2,2,1,4,3,1622,605,0,0,"c.ai",1,"no_press",0,"GW","Go",0,60,1,14,"neutral","Win",NA,"press",1,"press","press",1
"4315",17342,"ZHHS0560",2,2,1,4,3,2315,921,577,0,"c.ai",1,"press",1,"GW","Go",1,62,1,15,"neutral","Win",NA,"press",0,NA,"press",1
"4316",17347,"ZHHS0560",2,2,1,4,3,2404,538,551,1,"c.ai",1,"press",1,"GW","Go",1,67,1,16,"win","Win","win","press",1,"press","press",1
"4317",17351,"ZHHS0560",2,2,1,4,3,2298,986,872,0,"c.ai",1,"press",1,"GW","Go",1,71,1,17,"neutral","Win",NA,"press",0,NA,"press",1
"4318",17352,"ZHHS0560",2,2,1,4,3,2538,608,531,1,"c.ai",1,"press",1,"GW","Go",1,72,1,18,"win","Win","win","no_press",1,"no_press","no_press",0
"4319",17353,"ZHHS0560",2,2,1,4,3,1598,732,0,1,"c.ai",1,"no_press",0,"GW","Go",0,73,1,19,"win","Win","win","press",0,NA,"press",1
"4320",17359,"ZHHS0560",2,2,1,4,3,2272,559,1299,1,"c.ai",1,"press",1,"GW","Go",1,79,1,20,"win","Win","win","press",1,"press",NA,NA
"4321",17363,"ZHHS0560",6,6,7,8,5,2478,994,335,1,"c.ai",1,"press",1,"GW","Go",1,83,2,1,"win","Win","win","press",1,"press","press",1
"4322",17368,"ZHHS0560",6,6,7,8,5,2446,823,696,0,"c.ai",1,"press",1,"GW","Go",1,88,2,2,"neutral","Win",NA,"press",0,NA,"press",1
"4323",17371,"ZHHS0560",6,6,7,8,5,2318,601,644,1,"c.ai",1,"press",1,"GW","Go",1,91,2,3,"win","Win","win","press",1,"press","press",1
"4324",17375,"ZHHS0560",6,6,7,8,5,2907,697,673,1,"c.ai",1,"press",1,"GW","Go",1,95,2,4,"win","Win","win","press",1,"press","press",1
"4325",17380,"ZHHS0560",6,6,7,8,5,5000,587,709,1,"c.ai",1,"press",1,"GW","Go",1,100,2,5,"win","Win","win","press",1,"press","press",1
"4326",17385,"ZHHS0560",6,6,7,8,5,1000,730,907,1,"c.ai",1,"press",1,"GW","Go",1,105,2,6,"win","Win","win","no_press",1,"no_press","no_press",0
"4327",17389,"ZHHS0560",6,6,7,8,5,2164,863,0,1,"c.ai",1,"no_press",0,"GW","Go",0,109,2,7,"win","Win","win","press",0,NA,"press",1
"4328",17390,"ZHHS0560",6,6,7,8,5,1780,878,457,1,"c.ai",1,"press",1,"GW","Go",1,110,2,8,"win","Win","win","press",1,"press","press",1
"4329",17391,"ZHHS0560",6,6,7,8,5,2184,654,402,1,"c.ai",1,"press",1,"GW","Go",1,111,2,9,"win","Win","win","press",1,"press","press",1
"4330",17392,"ZHHS0560",6,6,7,8,5,1458,983,439,1,"c.ai",1,"press",1,"GW","Go",1,112,2,10,"win","Win","win","press",1,"press","press",1
"4331",17401,"ZHHS0560",6,6,7,8,5,2266,901,655,0,"c.ai",1,"press",1,"GW","Go",1,121,2,11,"neutral","Win",NA,"no_press",0,NA,"no_press",0
"4332",17404,"ZHHS0560",6,6,7,8,5,1965,869,0,0,"c.ai",1,"no_press",0,"GW","Go",0,124,2,12,"neutral","Win",NA,"press",1,"press","press",1
"4333",17405,"ZHHS0560",6,6,7,8,5,2344,821,638,1,"c.ai",1,"press",1,"GW","Go",1,125,2,13,"win","Win","win","press",1,"press","press",1
"4334",17411,"ZHHS0560",6,6,7,8,5,1879,625,334,1,"c.ai",1,"press",1,"GW","Go",1,131,2,14,"win","Win","win","press",1,"press","press",1
"4335",17412,"ZHHS0560",6,6,7,8,5,1723,700,546,1,"c.ai",1,"press",1,"GW","Go",1,132,2,15,"win","Win","win","press",1,"press","press",1
"4336",17414,"ZHHS0560",6,6,7,8,5,2481,777,367,1,"c.ai",1,"press",1,"GW","Go",1,134,2,16,"win","Win","win","press",1,"press","press",1
"4337",17419,"ZHHS0560",6,6,7,8,5,2288,575,472,1,"c.ai",1,"press",1,"GW","Go",1,139,2,17,"win","Win","win","press",1,"press","press",1
"4338",17422,"ZHHS0560",6,6,7,8,5,1922,914,576,1,"c.ai",1,"press",1,"GW","Go",1,142,2,18,"win","Win","win","press",1,"press","press",1
"4339",17427,"ZHHS0560",6,6,7,8,5,2776,938,856,1,"c.ai",1,"press",1,"GW","Go",1,147,2,19,"win","Win","win","press",1,"press","press",1
"4340",17438,"ZHHS0560",6,6,7,8,5,1951,992,613,0,"c.ai",1,"press",1,"GW","Go",1,158,2,20,"neutral","Win",NA,"no_press",0,NA,NA,NA
"4341",17441,"ZHHS0560",10,10,11,12,9,2695,603,0,0,"c.ai",1,"no_press",0,"GW","Go",0,161,3,1,"neutral","Win",NA,"press",1,"press","press",1
"4342",17443,"ZHHS0560",10,10,11,12,9,1779,735,532,0,"c.ai",1,"press",1,"GW","Go",1,163,3,2,"neutral","Win",NA,"press",0,NA,"press",1
"4343",17447,"ZHHS0560",10,10,11,12,9,1715,779,938,0,"c.ai",1,"press",1,"GW","Go",1,167,3,3,"neutral","Win",NA,"no_press",0,NA,"no_press",0
"4344",17450,"ZHHS0560",10,10,11,12,9,1851,819,0,0,"c.ai",1,"no_press",0,"GW","Go",0,170,3,4,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4345",17451,"ZHHS0560",10,10,11,12,9,1825,699,0,0,"c.ai",1,"no_press",0,"GW","Go",0,171,3,5,"neutral","Win",NA,"press",1,"press","press",1
"4346",17452,"ZHHS0560",10,10,11,12,9,1688,950,1140,1,"c.ai",1,"press",1,"GW","Go",1,172,3,6,"win","Win","win","no_press",1,"no_press","no_press",0
"4347",17458,"ZHHS0560",10,10,11,12,9,1678,709,0,0,"c.ai",1,"no_press",0,"GW","Go",0,178,3,7,"neutral","Win",NA,"press",1,"press","press",1
"4348",17459,"ZHHS0560",10,10,11,12,9,1908,880,670,1,"c.ai",1,"press",1,"GW","Go",1,179,3,8,"win","Win","win","press",1,"press","press",1
"4349",17460,"ZHHS0560",10,10,11,12,9,2218,979,838,1,"c.ai",1,"press",1,"GW","Go",1,180,3,9,"win","Win","win","no_press",1,"no_press","no_press",0
"4350",17466,"ZHHS0560",10,10,11,12,9,2099,578,0,0,"c.ai",1,"no_press",0,"GW","Go",0,186,3,10,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4351",17469,"ZHHS0560",10,10,11,12,9,1504,930,0,0,"c.ai",1,"no_press",0,"GW","Go",0,189,3,11,"neutral","Win",NA,"press",1,"press","press",1
"4352",17479,"ZHHS0560",10,10,11,12,9,1504,928,571,1,"c.ai",1,"press",1,"GW","Go",1,199,3,12,"win","Win","win","press",1,"press","press",1
"4353",17482,"ZHHS0560",10,10,11,12,9,2930,678,690,1,"c.ai",1,"press",1,"GW","Go",1,202,3,13,"win","Win","win","no_press",1,"no_press","no_press",0
"4354",17488,"ZHHS0560",10,10,11,12,9,2096,941,0,1,"c.ai",1,"no_press",0,"GW","Go",0,208,3,14,"win","Win","win","no_press",0,NA,"no_press",0
"4355",17498,"ZHHS0560",10,10,11,12,9,2074,694,0,0,"c.ai",1,"no_press",0,"GW","Go",0,218,3,15,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4356",17507,"ZHHS0560",10,10,11,12,9,1565,671,0,0,"c.ai",1,"no_press",0,"GW","Go",0,227,3,16,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4357",17511,"ZHHS0560",10,10,11,12,9,1992,847,0,0,"c.ai",1,"no_press",0,"GW","Go",0,231,3,17,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4358",17515,"ZHHS0560",10,10,11,12,9,2066,581,0,1,"c.ai",1,"no_press",0,"GW","Go",0,235,3,18,"win","Win","win","no_press",0,NA,"no_press",0
"4359",17516,"ZHHS0560",10,10,11,12,9,2822,893,0,0,"c.ai",1,"no_press",0,"GW","Go",0,236,3,19,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
